minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],25,-46,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-46,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],28,-46,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],29,-46,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],26,-45,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-45,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],26,-44,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],29,-44,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],26,-43,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-43,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],28,-43,-39
minecraft:azalea_leaves[distance=7;persistent=true;waterlogged=false],29,-43,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-42,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],25,-41,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-41,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],28,-41,-39
minecraft:azalea_leaves[distance=7;persistent=true;waterlogged=false],26,-40,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-40,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-39,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-37,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-36,-39
minecraft:azalea_leaves[distance=7;persistent=true;waterlogged=false],27,-35,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],25,-48,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],25,-47,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],26,-47,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-47,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],28,-47,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],29,-47,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],26,-46,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-46,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],28,-46,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-44,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],28,-44,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],26,-43,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-43,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],29,-50,-42
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],28,-49,-42
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],29,-49,-42
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],30,-51,-41
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],29,-50,-41
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],30,-50,-41
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],28,-49,-41
minecraft:acacia_wood[axis=y],27,-59,-40
minecraft:stripped_spruce_log[axis=y],27,-58,-40
minecraft:tuff,27,-57,-40
minecraft:acacia_wood[axis=y],27,-56,-40
minecraft:tuff_wall[east=none;west=none;waterlogged=false;south=none;up=true;north=none],27,-55,-40
minecraft:tuff_wall[east=none;west=none;waterlogged=false;south=none;up=true;north=none],27,-54,-40
minecraft:tuff_wall[east=low;west=none;waterlogged=false;south=none;up=true;north=none],27,-53,-40
minecraft:spruce_fence_gate[facing=south;in_wall=true;open=false;powered=false],28,-53,-40
minecraft:tuff_wall[east=none;west=none;waterlogged=false;south=none;up=true;north=none],27,-52,-40
minecraft:tuff_wall[east=none;west=none;waterlogged=false;south=none;up=true;north=low],27,-51,-40
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],28,-51,-40
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],29,-50,-40
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],25,-49,-40
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],29,-49,-40
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],25,-50,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],28,-50,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],29,-50,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],26,-49,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],28,-49,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],29,-49,-39
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],26,-51,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],26,-50,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-50,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],29,-50,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],27,-49,-38
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],28,-49,-38
